Transcriber,Report_no,Report_date,Date,Province,District,Cases,Total_Deaths,Facility_Deaths,Community_Deaths,Notes,Cumulative Cases,Cumulative Deaths
RS,145,2021-02-18,2021-02-18,Southern,Kazungula,6,,,,,65765,899
RS,145,2021-02-18,2021-02-18,Copperbelt,Kitwe,4,,,,,65769,899
RS,145,2021-02-18,2021-02-18,Western,Limulunga,1,,,,,65770,899
RS,145,2021-02-18,2021-02-18,Southern,Livingstone,16,,,,,65786,899
RS,145,2021-02-18,2021-02-18,Copperbelt,Luanshya,1,,,,,65787,899
RS,145,2021-02-18,2021-02-18,Eastern,Lumezi,26,,,,,65813,899
RS,145,2021-02-18,2021-02-18,Eastern,Lundazi,2,,,,,65815,899
RS,145,2021-02-18,2021-02-18,Luapula,Lunga,7,,,,,65822,899
RS,145,2021-02-18,2021-02-18,Northern,Lunte,2,,,,,65824,899
RS,145,2021-02-18,2021-02-18,Lusaka,Lusaka,325,,,,,66149,899
RS,145,2021-02-18,2021-02-18,Northern,Luwingu,6,,,,,66155,899
RS,145,2021-02-18,2021-02-18,Muchinga,Mafinga,1,,,,,66156,899
RS,145,2021-02-18,2021-02-18,Luapula,Mansa,3,,,,,66159,899
RS,145,2021-02-18,2021-02-18,Southern,Mazabuka,1,,,,,66160,899
RS,145,2021-02-18,2021-02-18,Northern,Mbala,10,,,,,66170,899
RS,145,2021-02-18,2021-02-18,Central,Mkushi,6,,,,,66176,899
RS,145,2021-02-18,2021-02-18,Western,Mongu,1,,,,,66177,899
RS,145,2021-02-18,2021-02-18,Southern,Monze,38,,,,,66215,899
RS,145,2021-02-18,2021-02-18,Muchinga,Mpika,27,,,,,66242,899
RS,145,2021-02-18,2021-02-18,Northern,Mporokoso,6,,,,,66248,899
RS,145,2021-02-18,2021-02-18,Copperbelt,Mufulira,2,,,,,66250,899
RS,145,2021-02-18,2021-02-18,North-Western,Mufumbwe,1,,,,,66251,899
RS,145,2021-02-18,2021-02-18,Northern,Mungwi,1,,,,,66252,899
RS,145,2021-02-18,2021-02-18,Luapula,Mwansabombwe,16,,,,,66268,899
RS,145,2021-02-18,2021-02-18,Southern,Namwala,1,,,,,66269,899
RS,145,2021-02-18,2021-02-18,Copperbelt,Ndola,48,,,,,66317,899
RS,145,2021-02-18,2021-02-18,Eastern,Petauke,7,,,,,66324,899
RS,145,2021-02-18,2021-02-18,Northern,Senga Hill,19,,,,,66343,899
RS,145,2021-02-18,2021-02-18,Western,Sesheke,1,,,,,66344,899
RS,145,2021-02-18,2021-02-18,Muchinga,Shiwamg'andu,2,,,,,66346,899
RS,145,2021-02-18,2021-02-18,Southern,Siavonga,1,,,,,66347,899
RS,145,2021-02-18,2021-02-18,Eastern,Sinda,7,,,,,66354,899
RS,145,2021-02-18,2021-02-18,North-Western,Solwezi,11,,,,,66365,899
RS,145,2021-02-18,2021-02-18,Eastern,Vubwi,1,,,,,66366,899
RS,146,2021-02-19,2021-02-19,Central,-,,1,,,,66366,900
RS,146,2021-02-19,2021-02-19,Copperbelt,-,,2,,,,66366,902
RS,146,2021-02-19,2021-02-19,Eastern,-,,1,,,,66366,903
RS,146,2021-02-19,2021-02-19,Lusaka,-,,3,,,,66366,906
RS,146,2021-02-19,2021-02-19,Muchinga,-,,2,,,,66366,908
RS,146,2021-02-19,2021-02-19,Northern,-,,1,,,,66366,909
RS,146,2021-02-19,2021-02-19,North-Western,-,,1,,,,66366,910
RS,146,2021-02-19,2021-02-19,Eastern,Chadiza,2,,,,,66368,910
RS,146,2021-02-19,2021-02-19,Muchinga,Chama,2,,,,,66370,910
RS,146,2021-02-19,2021-02-19,Luapula,Chembe,4,,,,,66374,910
RS,146,2021-02-19,2021-02-19,Luapula,Chienge,3,,,,,66377,910
RS,146,2021-02-19,2021-02-19,Southern,Chikankata,1,,,,,66378,910
RS,146,2021-02-19,2021-02-19,Copperbelt,Chililabombwe,1,,,,,66379,910
RS,146,2021-02-19,2021-02-19,Northern,Chilubi,4,,,,,66383,910
RS,146,2021-02-19,2021-02-19,Copperbelt,Chingola,1,,,,,66384,910
RS,146,2021-02-19,2021-02-19,Muchinga,Chinsali,20,,,,,66404,910
RS,146,2021-02-19,2021-02-19,Eastern,Chipata,4,,,,,66408,910
RS,146,2021-02-19,2021-02-19,Lusaka,Chirundu,2,,,,,66410,910
RS,146,2021-02-19,2021-02-19,Southern,Choma,1,,,,,66411,910
RS,146,2021-02-19,2021-02-19,Southern,Gwembe,2,,,,,66413,910
RS,146,2021-02-19,2021-02-19,Muchinga,Isoka,2,,,,,66415,910
RS,146,2021-02-19,2021-02-19,Central,Itezhi-Tezhi,1,,,,,66416,910
RS,146,2021-02-19,2021-02-19,North-Western,Kabompo,2,,,,,66418,910
RS,146,2021-02-19,2021-02-19,Southern,Kalomo,8,,,,,66426,910
RS,146,2021-02-19,2021-02-19,Copperbelt,Kalulushi,1,,,,,66427,910
RS,146,2021-02-19,2021-02-19,North-Western,Kalumbila,8,,,,,66435,910
RS,146,2021-02-19,2021-02-19,Western,Kaoma,1,,,,,66436,910
RS,146,2021-02-19,2021-02-19,Central,Kapiri Mposhi,1,,,,,66437,910
RS,146,2021-02-19,2021-02-19,Northern,Kaputa,2,,,,,66439,910
RS,146,2021-02-19,2021-02-19,Northern,Kasama,29,,,,,66468,910
RS,146,2021-02-19,2021-02-19,North-Western,Kasempa,5,,,,,66473,910
RS,146,2021-02-19,2021-02-19,Eastern,Katete,5,,,,,66478,910
RS,146,2021-02-19,2021-02-19,Southern,Kazungula,4,,,,,66482,910
RS,146,2021-02-19,2021-02-19,Copperbelt,Kitwe,33,,,,,66515,910
RS,146,2021-02-19,2021-02-19,Southern,Livingstone,8,,,,,66523,910
RS,146,2021-02-19,2021-02-19,Western,Luampa,1,,,,,66524,910
RS,146,2021-02-19,2021-02-19,Copperbelt,Luanshya,2,,,,,66526,910
RS,146,2021-02-19,2021-02-19,Northern,Lunte,2,,,,,66528,910
RS,146,2021-02-19,2021-02-19,Lusaka,Lusaka,268,,,,,66796,910
RS,146,2021-02-19,2021-02-19,Northern,Luwingu,3,,,,,66799,910
RS,146,2021-02-19,2021-02-19,Luapula,Mansa,8,,,,,66807,910
RS,146,2021-02-19,2021-02-19,Southern,Mazabuka,5,,,,,66812,910
RS,146,2021-02-19,2021-02-19,Northern,Mbala,4,,,,,66816,910
RS,146,2021-02-19,2021-02-19,Western,Mongu,5,,,,,66821,910
RS,146,2021-02-19,2021-02-19,Southern,Monze,2,,,,,66823,910
RS,146,2021-02-19,2021-02-19,Muchinga,Mpika,17,,,,,66840,910
RS,146,2021-02-19,2021-02-19,Northern,Mporokoso,4,,,,,66844,910
RS,146,2021-02-19,2021-02-19,Northern,Mpulungu,12,,,,,66856,910
RS,146,2021-02-19,2021-02-19,Copperbelt,Mufulira,7,,,,,66863,910
RS,146,2021-02-19,2021-02-19,Northern,Mungwi,3,,,,,66866,910
RS,146,2021-02-19,2021-02-19,North-Western,Mushindamo,4,,,,,66870,910
RS,146,2021-02-19,2021-02-19,North-Western,Mwinilunga,3,,,,,66873,910
RS,146,2021-02-19,2021-02-19,Muchinga,Nakonde,6,,,,,66879,910
RS,146,2021-02-19,2021-02-19,Southern,Namwala,1,,,,,66880,910
RS,146,2021-02-19,2021-02-19,Luapula,Nchelenge,8,,,,,66888,910
RS,146,2021-02-19,2021-02-19,Copperbelt,Ndola,73,,,,,66961,910
RS,146,2021-02-19,2021-02-19,Central,Ngabwe,1,,,,,66962,910
RS,146,2021-02-19,2021-02-19,Eastern,Nyimba,60,,,,,67022,910
RS,146,2021-02-19,2021-02-19,Southern,Pemba,1,,,,,67023,910
RS,146,2021-02-19,2021-02-19,Eastern,Petauke,2,,,,,67025,910
RS,146,2021-02-19,2021-02-19,Western,Senanga,2,,,,,67027,910
RS,146,2021-02-19,2021-02-19,Northern,Senga Hill,5,,,,,67032,910
RS,146,2021-02-19,2021-02-19,Western,Sesheke,2,,,,,67034,910
RS,146,2021-02-19,2021-02-19,Muchinga,Shiwamg'andu,5,,,,,67039,910
RS,146,2021-02-19,2021-02-19,Southern,Sinazongwe,1,,,,,67040,910
RS,146,2021-02-19,2021-02-19,Eastern,Sinda,1,,,,,67041,910
RS,146,2021-02-19,2021-02-19,North-Western,Solwezi,59,,,,,67100,910
RS,146,2021-02-19,2021-02-19,Eastern,Vubwi,1,,,,,67101,910
RS,146,2021-02-19,2021-02-19,North-Western,Zambezi,1,,,,,67102,910
RS,147,2021-02-20,2021-02-20,Central,-,,1,,,,67102,911
RS,147,2021-02-20,2021-02-20,Copperbelt,-,,6,,,,67102,917
RS,147,2021-02-20,2021-02-20,Eastern,-,,1,,,,67102,918
RS,147,2021-02-20,2021-02-20,Lusaka,-,,2,,,,67102,920
RS,147,2021-02-20,2021-02-20,Muchinga,-,,1,,,,67102,921
RS,147,2021-02-20,2021-02-20,North-Western,-,,3,,,,67102,924
RS,147,2021-02-20,2021-02-20,Eastern,Chadiza,5,,,,,67107,924
RS,147,2021-02-20,2021-02-20,North-Western,Chavuma,3,,,,,67110,924
RS,147,2021-02-20,2021-02-20,Luapula,Chembe,1,,,,,67111,924
RS,147,2021-02-20,2021-02-20,Central,Chibombo,4,,,,,67115,924
RS,147,2021-02-20,2021-02-20,Luapula,Chifunabuli,1,,,,,67116,924
RS,147,2021-02-20,2021-02-20,Lusaka,Chilanga,12,,,,,67128,924
RS,147,2021-02-20,2021-02-20,Copperbelt,Chililabombwe,7,,,,,67135,924
RS,147,2021-02-20,2021-02-20,Northern,Chilubi,5,,,,,67140,924
RS,147,2021-02-20,2021-02-20,Copperbelt,Chingola,17,,,,,67157,924
RS,147,2021-02-20,2021-02-20,Muchinga,Chinsali,8,,,,,67165,924
RS,147,2021-02-20,2021-02-20,Eastern,Chipata,28,,,,,67193,924
RS,147,2021-02-20,2021-02-20,Southern,Gwembe,3,,,,,67196,924
RS,147,2021-02-20,2021-02-20,Muchinga,Isoka,1,,,,,67197,924
RS,147,2021-02-20,2021-02-20,Southern,Kalomo,4,,,,,67201,924
RS,147,2021-02-20,2021-02-20,North-Western,Kalumbila,3,,,,,67204,924
RS,147,2021-02-20,2021-02-20,Northern,Kaputa,2,,,,,67206,924
RS,147,2021-02-20,2021-02-20,Northern,Kasama,7,,,,,67213,924
RS,147,2021-02-20,2021-02-20,North-Western,Kasempa,8,,,,,67221,924
RS,147,2021-02-20,2021-02-20,Eastern,Kasenengwa,4,,,,,67225,924
RS,147,2021-02-20,2021-02-20,Eastern,Katete,12,,,,,67237,924
RS,147,2021-02-20,2021-02-20,Luapula,Kawambwa,1,,,,,67238,924
RS,147,2021-02-20,2021-02-20,Southern,Kazungula,6,,,,,67244,924
RS,147,2021-02-20,2021-02-20,Copperbelt,Kitwe,47,,,,,67291,924
RS,147,2021-02-20,2021-02-20,Southern,Livingstone,7,,,,,67298,924
RS,147,2021-02-20,2021-02-20,Lusaka,Luangwa,2,,,,,67300,924
RS,147,2021-02-20,2021-02-20,Eastern,Lumezi,10,,,,,67310,924
RS,147,2021-02-20,2021-02-20,Lusaka,Lusaka,235,,,,,67545,924
RS,147,2021-02-20,2021-02-20,Northern,Luwingu,9,,,,,67554,924
RS,147,2021-02-20,2021-02-20,Muchinga,Mafinga,4,,,,,67558,924
RS,147,2021-02-20,2021-02-20,Luapula,Mansa,19,,,,,67577,924
RS,147,2021-02-20,2021-02-20,Copperbelt,Masaiti,6,,,,,67583,924
RS,147,2021-02-20,2021-02-20,Southern,Mazabuka,6,,,,,67589,924
RS,147,2021-02-20,2021-02-20,Northern,Mbala,8,,,,,67597,924
RS,147,2021-02-20,2021-02-20,Southern,Monze,10,,,,,67607,924
RS,147,2021-02-20,2021-02-20,Muchinga,Mpika,17,,,,,67624,924
RS,147,2021-02-20,2021-02-20,Northern,Mpulungu,4,,,,,67628,924
RS,147,2021-02-20,2021-02-20,Copperbelt,Mufulira,2,,,,,67630,924
RS,147,2021-02-20,2021-02-20,Muchinga,Nakonde,11,,,,,67641,924
RS,147,2021-02-20,2021-02-20,Southern,Namwala,2,,,,,67643,924
RS,147,2021-02-20,2021-02-20,Luapula,Nchelenge,2,,,,,67645,924
RS,147,2021-02-20,2021-02-20,Copperbelt,Ndola,84,,,,,67729,924
RS,147,2021-02-20,2021-02-20,Southern,Pemba,1,,,,,67730,924
RS,147,2021-02-20,2021-02-20,Eastern,Petauke,4,,,,,67734,924
RS,147,2021-02-20,2021-02-20,Lusaka,Rufunsa,4,,,,,67738,924
RS,147,2021-02-20,2021-02-20,Northern,Senga Hill,16,,,,,67754,924
RS,147,2021-02-20,2021-02-20,Central,Serenje,1,,,,,67755,924
RS,147,2021-02-20,2021-02-20,Muchinga,Shiwamg'andu,4,,,,,67759,924
RS,147,2021-02-20,2021-02-20,Southern,Siavonga,1,,,,,67760,924
RS,147,2021-02-20,2021-02-20,Southern,Siavonga,6,,,,,67766,924
RS,147,2021-02-20,2021-02-20,Southern,Sinazongwe,1,,,,,67767,924
RS,147,2021-02-20,2021-02-20,Eastern,Sinda,1,,,,,67768,924
RS,147,2021-02-20,2021-02-20,North-Western,Solwezi,21,,,,,67789,924
RS,147,2021-02-20,2021-02-20,Eastern,Vubwi,4,,,,,67793,924
RS,148,2021-02-21,2021-02-21,Eastern,Chadiza,3,,,,,67796,924
RS,148,2021-02-21,2021-02-21,Eastern,Chasefu,2,,,,,67798,924
RS,148,2021-02-21,2021-02-21,Central,Chibombo,2,,,,,67800,924
RS,148,2021-02-21,2021-02-21,Southern,Chikankata,11,,,,,67811,924
RS,148,2021-02-21,2021-02-21,Copperbelt,Chililabombwe,28,,,,,67839,924
RS,148,2021-02-21,2021-02-21,Northern,Chilubi,5,,,,,67844,924
RS,148,2021-02-21,2021-02-21,Copperbelt,Chingola,6,,,,,67850,924
RS,148,2021-02-21,2021-02-21,Muchinga,Chinsali,2,,,,,67852,924
RS,148,2021-02-21,2021-02-21,Eastern,Chipangali,29,,,,,67881,924
RS,148,2021-02-21,2021-02-21,Eastern,Chipata,30,,,,,67911,924
RS,148,2021-02-21,2021-02-21,Southern,Choma,8,,,,,67919,924
RS,148,2021-02-21,2021-02-21,Southern,Gwembe,1,,,,,67920,924
RS,148,2021-02-21,2021-02-21,North-Western,Kabompo,36,,,,,67956,924
RS,148,2021-02-21,2021-02-21,Western,Kalabo,7,,,,,67963,924
RS,148,2021-02-21,2021-02-21,Southern,Kalomo,3,,,,,67966,924
RS,148,2021-02-21,2021-02-21,North-Western,Kalumbila,2,,,,,67968,924
RS,148,2021-02-21,2021-02-21,Western,Kaoma,4,,,,,67972,924
RS,148,2021-02-21,2021-02-21,Central,Kapiri Mposhi,1,,,,,67973,924
RS,148,2021-02-21,2021-02-21,Northern,Kasama,4,,,,,67977,924
RS,148,2021-02-21,2021-02-21,North-Western,Kasempa,17,,,,,67994,924
RS,148,2021-02-21,2021-02-21,Eastern,Kasenengwa,1,,,,,67995,924
RS,148,2021-02-21,2021-02-21,Eastern,Katete,6,,,,,68001,924
RS,148,2021-02-21,2021-02-21,Southern,Kazungula,7,,,,,68008,924
RS,148,2021-02-21,2021-02-21,Copperbelt,Kitwe,79,,,,,68087,924
RS,148,2021-02-21,2021-02-21,Southern,Livingstone,5,,,,,68092,924
RS,148,2021-02-21,2021-02-21,Central,Luano,7,,,,,68099,924
RS,148,2021-02-21,2021-02-21,Western,Lukulu,2,,,,,68101,924
RS,148,2021-02-21,2021-02-21,Lusaka,Lusaka,100,,,,,68201,924
RS,148,2021-02-21,2021-02-21,Northern,Luwingu,12,,,,,68213,924
RS,148,2021-02-21,2021-02-21,Eastern,Mambwe,2,,,,,68215,924
RS,148,2021-02-21,2021-02-21,Luapula,Mansa,20,,,,,68235,924
RS,148,2021-02-21,2021-02-21,Copperbelt,Masaiti,28,,,,,68263,924
RS,148,2021-02-21,2021-02-21,Southern,Mazabuka,2,,,,,68265,924
RS,148,2021-02-21,2021-02-21,Northern,Mbala,3,,,,,68268,924
RS,148,2021-02-21,2021-02-21,Western,Mongu,4,,,,,68272,924
RS,148,2021-02-21,2021-02-21,Southern,Monze,1,,,,,68273,924
RS,148,2021-02-21,2021-02-21,Muchinga,Mpika,11,,,,,68284,924
RS,148,2021-02-21,2021-02-21,Copperbelt,Mufulira,7,,,,,68291,924
RS,148,2021-02-21,2021-02-21,Northern,Mungwi,21,,,,,68312,924
RS,148,2021-02-21,2021-02-21,Western,Mwandi,2,,,,,68314,924
RS,148,2021-02-21,2021-02-21,North-Western,Mwinilunga,2,,,,,68316,924
RS,148,2021-02-21,2021-02-21,Luapula,Nchelenge,4,,,,,68320,924
RS,148,2021-02-21,2021-02-21,Copperbelt,Ndola,24,,,,,68344,924
RS,148,2021-02-21,2021-02-21,Western,Nkeyema,1,,,,,68345,924
RS,148,2021-02-21,2021-02-21,Northern,Nsama,10,,,,,68355,924
RS,148,2021-02-21,2021-02-21,Eastern,Petauke,5,,,,,68360,924
RS,148,2021-02-21,2021-02-21,Lusaka,Rufunsa,1,,,,,68361,924
RS,148,2021-02-21,2021-02-21,Western,Senanga,2,,,,,68363,924
RS,148,2021-02-21,2021-02-21,Northern,Senga Hill,3,,,,,68366,924
RS,148,2021-02-21,2021-02-21,Western,Sesheke,2,,,,,68368,924
RS,148,2021-02-21,2021-02-21,Western,Shang’ombo,1,,,,,68369,924
RS,148,2021-02-21,2021-02-21,Muchinga,Shiwamg'andu,5,,,,,68374,924
RS,148,2021-02-21,2021-02-21,North-Western,Solwezi,2,,,,,68376,924
RS,148,2021-02-21,2021-02-21,Eastern,Vubwi,1,,,,,68377,924
RS,148,2021-02-21,2021-02-21,North-Western,Zambezi,27,,,,,68404,924
RS,148,2021-02-21,2021-02-21,Eastern,,,1,,,,68404,925
RS,148,2021-02-21,2021-02-21,Lusaka,,,1,,,,68404,926
RS,148,2021-02-21,2021-02-21,Northern,,,1,,,,68404,927
RS,148,2021-02-21,2021-02-21,North-Western,,,1,,,,68404,928
RS,149,2021-02-22,2021-02-22,Central,,4,0,,,,68408,928
RS,149,2021-02-22,2021-02-22,Copperbelt,,172,2,,,,68580,930
RS,149,2021-02-22,2021-02-22,Eastern,,52,0,,,,68632,930
RS,149,2021-02-22,2021-02-22,Luapula,,75,2,,,,68707,932
RS,149,2021-02-22,2021-02-22,Lusaka,,135,2,,,,68842,934
RS,149,2021-02-22,2021-02-22,Muchinga,,11,0,,,,68853,934
RS,149,2021-02-22,2021-02-22,Northern,,15,0,,,,68868,934
RS,149,2021-02-22,2021-02-22,North-Western,,6,5,,,,68874,939
RS,149,2021-02-22,2021-02-22,Southern,,33,0,,,,68907,939
RS,149,2021-02-22,2021-02-22,Western,,21,0,,,,68928,939
RS,150,2021-02-23,2021-02-23,Central,,3,0,,,,68931,939
RS,150,2021-02-23,2021-02-23,Copperbelt,,12,3,,,,68943,942
RS,150,2021-02-23,2021-02-23,Eastern,,47,0,,,,68990,942
RS,150,2021-02-23,2021-02-23,Luapula,,22,1,,,,69012,943
RS,150,2021-02-23,2021-02-23,Lusaka,,178,1,,,,69190,944
RS,150,2021-02-23,2021-02-23,Muchinga,,0,0,,,,69190,944
RS,150,2021-02-23,2021-02-23,Northern,,118,0,,,,69308,944
RS,150,2021-02-23,2021-02-23,North-Western,,136,3,,,,69444,947
RS,150,2021-02-23,2021-02-23,Southern,,30,0,,,,69474,947
RS,150,2021-02-23,2021-02-23,Western,,9,1,,,,69483,948
RS,151,2021-02-24,2021-02-24,Central,,9,1,,,,69492,949
RS,151,2021-02-24,2021-02-24,Copperbelt,,185,1,,,,69677,950
RS,151,2021-02-24,2021-02-24,Eastern,,93,1,,,,69770,951
RS,151,2021-02-24,2021-02-24,Luapula,,119,0,,,,69889,951
RS,151,2021-02-24,2021-02-24,Lusaka,,124,5,,,,70013,956
RS,151,2021-02-24,2021-02-24,Muchinga,,46,0,,,,70059,956
RS,151,2021-02-24,2021-02-24,Northern,,37,3,,,,70096,959
RS,151,2021-02-24,2021-02-24,North-Western,,39,0,,,,70135,959
RS,151,2021-02-24,2021-02-24,Southern,,244,0,,,,70379,959
RS,151,2021-02-24,2021-02-24,Western,,6,0,,,,70385,959
RS,152,2021-02-25,2021-02-25,Central,,18,0,,,,70403,959
RS,152,2021-02-25,2021-02-25,Copperbelt,,133,2,,,,70536,961
RS,152,2021-02-25,2021-02-25,Eastern,,63,1,,,,70599,962
RS,152,2021-02-25,2021-02-25,Luapula,,165,1,,,,70764,963
RS,152,2021-02-25,2021-02-25,Lusaka,,185,2,,,,70949,965
RS,152,2021-02-25,2021-02-25,Muchinga,,25,0,,,,70974,965
RS,152,2021-02-25,2021-02-25,Northern,,17,1,,,,70991,966
RS,152,2021-02-25,2021-02-25,North-Western,,22,1,,,,71013,967
RS,152,2021-02-25,2021-02-25,Southern,,39,0,,,,71052,967
RS,152,2021-02-25,2021-02-25,Western,,20,0,,,,71072,967
RS,153,2021-02-26,2021-02-26,Central,,2,0,,,,71074,967
RS,153,2021-02-26,2021-02-26,Copperbelt,,110,1,,,,71184,968
RS,153,2021-02-26,2021-02-26,Eastern,,46,0,,,,71230,968
RS,153,2021-02-26,2021-02-26,Luapula,,64,0,,,,71294,968
RS,153,2021-02-26,2021-02-26,Lusaka,,144,3,,,,71438,971
RS,153,2021-02-26,2021-02-26,Muchinga,,27,1,,,,71465,972
RS,153,2021-02-26,2021-02-26,Northern,,13,1,,,,71478,973
RS,153,2021-02-26,2021-02-26,North-Western,,19,0,,,,71497,973
RS,153,2021-02-26,2021-02-26,Southern,,34,1,,,,71531,974
RS,153,2021-02-26,2021-02-26,Western,,9,0,,,,71540,974
RS,154,2021-02-27,2021-02-27,Central,,7,0,,,,71547,974
RS,154,2021-02-27,2021-02-27,Copperbelt,,92,3,,,,71639,977
RS,154,2021-02-27,2021-02-27,Eastern,,31,1,,,,71670,978
RS,154,2021-02-27,2021-02-27,Luapula,,68,1,,,,71738,979
RS,154,2021-02-27,2021-02-27,Lusaka,,198,2,,,,71936,981
RS,154,2021-02-27,2021-02-27,Muchinga,,48,1,,,,71984,982
RS,154,2021-02-27,2021-02-27,Northern,,10,2,,,,71994,984
RS,154,2021-02-27,2021-02-27,North-Western,,86,4,,,,72080,988
RS,154,2021-02-27,2021-02-27,Southern,,23,1,,,,72103,989
RS,154,2021-02-27,2021-02-27,Western,,0,0,,,,72103,989
RS,155,2021-02-28,2021-02-28,Central,,18,1,,,,72121,990
RS,155,2021-02-28,2021-02-28,Copperbelt,,69,6,,,,72190,996
RS,155,2021-02-28,2021-02-28,Eastern,,0,0,,,,72190,996
RS,155,2021-02-28,2021-02-28,Luapula,,67,0,,,,72257,996
RS,155,2021-02-28,2021-02-28,Lusaka,,52,3,,,,72309,999
RS,155,2021-02-28,2021-02-28,Muchinga,,24,0,,,,72333,999
RS,155,2021-02-28,2021-02-28,Northern,,6,0,,,,72339,999
RS,155,2021-02-28,2021-02-28,North-Western,,73,0,,,,72412,999
RS,155,2021-02-28,2021-02-28,Southern,,21,0,,,,72433,999
RS,155,2021-02-28,2021-02-28,Western,,2,0,,,,72435,999
RS,156,2021-03-01,2021-03-01,Central,,4,0,,,,72439,999
RS,156,2021-03-01,2021-03-01,Copperbelt,,53,3,,,,72492,1002
RS,156,2021-03-01,2021-03-01,Eastern,,87,0,,,,72579,1002
RS,156,2021-03-01,2021-03-01,Luapula,,10,0,,,,72589,1002
RS,156,2021-03-01,2021-03-01,Lusaka,,213,0,,,,72802,1002
RS,156,2021-03-01,2021-03-01,Muchinga,,6,1,,,,72808,1003
RS,156,2021-03-01,2021-03-01,Northern,,8,1,,,,72816,1004
RS,156,2021-03-01,2021-03-01,North-Western,,54,2,,,,72870,1006
RS,156,2021-03-01,2021-03-01,Southern,,33,0,,,,72903,1006
RS,156,2021-03-01,2021-03-01,Western,,0,0,,,,72903,1006
RS,157,2021-03-02,2021-03-02,Central,,58,0,,,,72961,1006
RS,157,2021-03-02,2021-03-02,Copperbelt,,83,2,,,,73044,1008
RS,157,2021-03-02,2021-03-02,Eastern,,33,0,,,,73077,1008
RS,157,2021-03-02,2021-03-02,Luapula,,72,0,,,,73149,1008
RS,157,2021-03-02,2021-03-02,Lusaka,,62,3,,,,73211,1011
RS,157,2021-03-02,2021-03-02,Muchinga,,61,0,,,,73272,1011
RS,157,2021-03-02,2021-03-02,Northern,,86,0,,,,73358,1011
RS,157,2021-03-02,2021-03-02,North-Western,,39,1,,,,73397,1012
RS,157,2021-03-02,2021-03-02,Southern,,55,0,,,,73452,1012
RS,157,2021-03-02,2021-03-02,Western,,6,0,,,,73458,1012
RS,158,2021-03-03,2021-03-03,Central,,22,0,,,,73480,1012
RS,158,2021-03-03,2021-03-03,Copperbelt,,147,2,,,,73627,1014
RS,158,2021-03-03,2021-03-03,Eastern,,39,1,,,,73666,1015
RS,158,2021-03-03,2021-03-03,Luapula,,34,1,,,,73700,1016
RS,158,2021-03-03,2021-03-03,Lusaka,,115,0,,,,73815,1016
RS,158,2021-03-03,2021-03-03,Muchinga,,32,0,,,,73847,1016
RS,158,2021-03-03,2021-03-03,Northern,,43,0,,,,73890,1016
RS,158,2021-03-03,2021-03-03,North-Western,,25,0,,,,73915,1016
RS,158,2021-03-03,2021-03-03,Southern,,71,0,,,,73986,1016
RS,158,2021-03-03,2021-03-03,Western,,5,0,,,,73991,1016
RS,159,2021-03-04,2021-03-04,Central,,6,0,,,,73997,1016
RS,159,2021-03-04,2021-03-04,Copperbelt,,120,1,,,,74117,1017
RS,159,2021-03-04,2021-03-04,Eastern,,123,0,,,,74240,1017
RS,159,2021-03-04,2021-03-04,Luapula,,65,0,,,,74305,1017
RS,159,2021-03-04,2021-03-04,Lusaka,,105,0,,,,74410,1017
RS,159,2021-03-04,2021-03-04,Muchinga,,46,0,,,,74456,1017
RS,159,2021-03-04,2021-03-04,Northern,,34,0,,,,74490,1017
RS,159,2021-03-04,2021-03-04,North-Western,,51,0,,,,74541,1017
RS,159,2021-03-04,2021-03-04,Southern,,44,0,,,,74585,1017
RS,159,2021-03-04,2021-03-04,Western,,3,0,,,,74588,1017
RS,160,2021-03-05,2021-03-05,Central,,36,0,,,,74624,1017
RS,160,2021-03-05,2021-03-05,Copperbelt,,150,1,,,,74774,1018
RS,160,2021-03-05,2021-03-05,Eastern,,72,0,,,,74846,1018
RS,160,2021-03-05,2021-03-05,Luapula,,99,0,,,,74945,1018
RS,160,2021-03-05,2021-03-05,Lusaka,,162,0,,,,75107,1018
RS,160,2021-03-05,2021-03-05,Muchinga,,13,1,,,,75120,1019
RS,160,2021-03-05,2021-03-05,Northern,,21,0,,,,75141,1019
RS,160,2021-03-05,2021-03-05,North-Western,,42,2,,,,75183,1021
RS,160,2021-03-05,2021-03-05,Southern,,56,0,,,,75239,1021
RS,160,2021-03-05,2021-03-05,Western,,3,0,,,,75242,1021
RS,161,2021-03-06,2021-03-06,Central,,26,0,,,,75268,1021
RS,161,2021-03-06,2021-03-06,Copperbelt,,214,1,,,,75482,1022
RS,161,2021-03-06,2021-03-06,Eastern,,104,0,,,,75586,1022
RS,161,2021-03-06,2021-03-06,Luapula,,69,0,,,,75655,1022
RS,161,2021-03-06,2021-03-06,Lusaka,,124,2,,,,75779,1024
RS,161,2021-03-06,2021-03-06,Muchinga,,1,0,,,,75780,1024
RS,161,2021-03-06,2021-03-06,Northern,,28,0,,,,75808,1024
RS,161,2021-03-06,2021-03-06,North-Western,,73,0,,,,75881,1024
RS,161,2021-03-06,2021-03-06,Southern,,24,0,,,,75905,1024
RS,161,2021-03-06,2021-03-06,Western,,7,0,,,,75912,1024
RS,162,2021-03-07,2021-03-07,Central,,26,0,,,,75938,1024
RS,162,2021-03-07,2021-03-07,Copperbelt,,105,3,,,,76043,1027
RS,162,2021-03-07,2021-03-07,Eastern,,45,1,,,,76088,1028
